"","timestamp","report_week","week","year","hospital_code","federal_entity","hospital_type","administrative_entity","arch_beds_count","op_beds_count","op_beds_er_count","op_pavilions_count","operability_icu","operability_icu_p","operability_er","operability_sx","operability_lab","operability_uls","operability_ct_mri","operability_xr","er_avail_adrenalin","er_avail_atropine","er_avail_dopamine","er_avail_cephalosporins_betalactams","er_avail_aminoglycosides_quinolone","er_avail_vancomycin_clindamycin","er_avail_lidocaine","er_avail_minor_opioids","er_avail_major_opioids","er_avail_iv_fluids","er_avail_diazepam_dph","er_avail_heparin","er_avail_steroids","er_avail_insulin","er_avail_asthma","er_avail_blood_pressure","er_avail_defibrillator","er_avail_ott_intubation","er_avail_catheter","er_avail_oxygen_suction","sx_avail_minor_opioids","sx_avail_major_opioids","sx_avail_anesthetic_gases","sx_avail_anesthetics_iv","sx_avail_relaxants","sx_avail_ott_intubation","sx_avail_patient_lingerie_kit","sx_avail_disposables_mask_gloves_gown","sx_avail_oxygen_suction","rrt_date_stopped_operability","rrt_reason_stopped_operability","rrt_reverse_osmosis_unit_operability","nutr_reason_stopped_operability","nutr_freq_milk_formulas","pneumonia_antibiotic_therapy_latency","mi_thrombolytic_treatment_latency","power_outage_days_count","power_outage_equipment_failure","power_outage_mortatility","power_outage_deaths_count","strike_medical_staff_affected","strike_nurses_affected","strike_other_staff_affected","strike_patients_affected","strike_other_affected","staff_violence_affected_reasons","mortality_hospital_failure_cardiovascular_cause_equipos","mortality_hospital_failure_cardiovascular_cause_medicamentos","mortality_hospital_failure_cardiovascular_cause_recursohumano","mortality_hospital_failure_cardiovascular_cause_luzelectrica","mortality_hospital_failure_cardiovascular_cause_restoestructurales","mortality_hospital_failure_trauma_cause_equipos","mortality_hospital_failure_trauma_cause_medicamentos","mortality_hospital_failure_trauma_cause_recursohumano","mortality_hospital_failure_trauma_cause_luzelectrica","mortality_hospital_failure_trauma_cause_restoestructurales","staff_violence_affected_reasons_violencia_familiares","staff_violence_affected_reasons_violencia_paramilitar","staff_violence_affected_reasons_violencia_fuerzas","staff_violence_affected_reasons_robos","staff_violence_affected_reasons_homicidios","epidemiological_emergency_suspected_diseases_difteria","epidemiological_emergency_suspected_diseases_sarampion","epidemiological_emergency_suspected_diseases_TBC","epidemiological_emergency_suspected_diseases_influenza","epidemiological_emergency_suspected_diseases_fiebrehemorragica","epidemiological_emergency_suspected_diseases_zika","epidemiological_emergency_suspected_diseases_gillanbarre"
"172","2019-11-25T20:49:33.449Z","47 del 2019","47","2019","BAR000","Barinas","Tipo IV","MPPS, Sanidad Militar, Gob. Estatal, Barrio Adentro",230,190,48,"02","Todos los días","Todos los días","Todos los días","Todos los días","No operativa","Menos de 3 de días","No operativa","No operativa","Entre 1 y 2 días","Entre 1 y 2 días","No hubo","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","No hubo","No hubo","No hubo","Entre 3 y 5 días","No hubo","No hubo","No hubo","Entre 3 y 5 días","No hubo","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Todos los días","No hubo","No hubo","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Todos los días","","","Entre 3 y 5 días","","Hubo formulas lácteas menos de 3 días",300,300,"Entre 3 y 5 días","No","No",NA,"","Protestas con suspensión temporal  de actividades","","","","Robos , hurtos o disparos dentro del centro asistencial.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"173","2019-11-30T04:18:08.874Z","48 del 2019","48","2019","BAR000","Barinas","Tipo IV","MPPS, Sanidad Militar, Gob. Estatal, Barrio Adentro",230,190,48,"2","Todos los días","Todos los días","Todos los días","Todos los días","No operativa","Menos de 3 de días","No operativa","No operativa","Entre 3 y 5 días","Entre 3 y 5 días","No hubo","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","No hubo","No hubo","No hubo","Entre 3 y 5 días","No hubo","No hubo","No hubo","Entre 1 y 2 días","No hubo","Entre 1 y 2 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Todos los días","No hubo","No hubo","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Todos los días","","","Todos los días","","Hubo fórmulas lácteas entre 3 y 5 días",300,300,"Entre 3 y 5 días","No","No",NA,"","Protestas con suspensión temporal  de actividades","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"174","2019-12-07T12:12:01.876Z","49 del 2019","49","2019","BAR000","Barinas","Tipo IV","MPPS, Sanidad Militar, Gob. Estatal, Barrio Adentro",230,198,56,"2","Todos los días","Todos los días","Todos los días","Todos los días","No operativa","Menos de 3 de días","No operativa","No operativa","Entre 1 y 2 días","Entre 1 y 2 días","No hubo","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","No hubo","No hubo","Entre 1 y 2 días","Entre 1 y 2 días","No hubo","No hubo","No hubo","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","Todos los días","No hubo","No hubo","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","Todos los días","","","Todos los días","","Hubo formulas lácteas menos de 3 días",300,300,"Entre 3 y 5 días","No","No",NA,"","Protestas con suspensión temporal  de actividades","","","","Robos , hurtos o disparos dentro del centro asistencial.",0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"175","2020-02-02T13:38:28.729Z","5 del 2020","5","2020","BAR000","Barinas","Tipo IV","MPPS, Sanidad Militar, Gob. Estatal, Barrio Adentro",230,205,48,"2","Todos los días","Todos los días","Todos los días","Todos los días","No operativa","Menos de 3 de días","No operativa","No operativa","Entre 1 y 2 días","Entre 1 y 2 días","No hubo","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","No hubo","No hubo","No hubo","Entre 3 y 5 días","Entre 1 y 2 días","Entre 1 y 2 días","No hubo","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Todos los días","No hubo","No hubo","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Todos los días","","","Todos los días","","Hubo formulas lácteas menos de 3 días",300,300,"Todos los días","No","No",NA,"","Protestas con suspensión temporal  de actividades","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"176","2019-12-15T11:18:52.148Z","50 del 2019","50","2019","BAR000","Barinas","Tipo IV","MPPS, Sanidad Militar, Gob. Estatal, Barrio Adentro",230,180,55,"2","Todos los días","Todos los días","Todos los días","Todos los días","No operativa","Menos de 3 de días","No operativa","No operativa","Entre 1 y 2 días","No hubo","No hubo","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","No hubo","No hubo","No hubo","Entre 1 y 2 días","Entre 1 y 2 días","No hubo","No hubo","Entre 1 y 2 días","No hubo","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 3 y 5 días","No hubo","No hubo","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 3 y 5 días","","","Entre 3 y 5 días","","Hubo formulas lácteas menos de 3 días",300,300,"Entre 3 y 5 días","No","No",NA,"","Protestas con suspensión temporal  de actividades","","","","Robos , hurtos o disparos dentro del centro asistencial.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"177","2019-12-22T09:22:29.455Z","51 del 2019","51","2019","BAR000","Barinas","Tipo IV","MPPS, Sanidad Militar, Gob. Estatal, Barrio Adentro",230,198,50,"2","Todos los días","Todos los días","Todos los días","Todos los días","No operativa","Menos de 3 de días","No operativa","No operativa","Entre 1 y 2 días","Entre 1 y 2 días","No hubo","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","No hubo","No hubo","No hubo","Entre 1 y 2 días","Entre 1 y 2 días","No hubo","Entre 1 y 2 días","Entre 1 y 2 días","No hubo","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 3 y 5 días","No hubo","No hubo","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","Todos los días","","","Todos los días","","Hubo fórmulas lácteas entre 3 y 5 días",300,300,"Todos los días","No","No",NA,"","Protestas con suspensión temporal  de actividades","","","","Robos , hurtos o disparos dentro del centro asistencial.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"178","2019-12-28T10:05:37.154Z","52 del 2019","52","2019","BAR000","Barinas","Tipo IV","MPPS, Sanidad Militar, Gob. Estatal, Barrio Adentro",230,198,48,"2","Todos los días","Todos los días","Todos los días","Todos los días","No operativa","Menos de 3 de días","No operativa","No operativa","Entre 1 y 2 días","Entre 1 y 2 días","No hubo","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","No hubo","No hubo","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","No hubo","No hubo","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Todos los días","No hubo","Entre 1 y 2 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Todos los días","","","Todos los días","","Hubo formulas lácteas menos de 3 días",300,300,"Todos los días","No","No",NA,"","Protestas con suspensión temporal  de actividades","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"179","2020-02-09T02:40:42.068Z","6 del 2020","6","2020","BAR000","Barinas","Tipo IV","MPPS, Sanidad Militar, Gob. Estatal, Barrio Adentro",230,200,50,"2","Todos los días","Todos los días","Todos los días","Todos los días","No operativa","No operativa","No operativa","No operativa","Entre 1 y 2 días","Entre 1 y 2 días","No hubo","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","No hubo","No hubo","Entre 1 y 2 días","Entre 1 y 2 días","No hubo","No hubo","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Todos los días","No hubo","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","Todos los días","","","Todos los días","","Hubo formulas lácteas menos de 3 días",300,300,"Todos los días","No","No",NA,"","Protestas con suspensión temporal  de actividades","","","","Robos , hurtos o disparos dentro del centro asistencial.",1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"180","2020-02-15T15:19:22.598Z","7 del 2020","7","2020","BAR000","Barinas","Tipo IV","MPPS, Sanidad Militar, Gob. Estatal, Barrio Adentro",230,200,50,"2","Todos los días","Todos los días","Todos los días","Todos los días","No operativa","No operativa","No operativa","No operativa","Entre 3 y 5 días","Entre 3 y 5 días","Entre 1 y 2 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 3 y 5 días","Entre 1 y 2 días","No hubo","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Todos los días","No hubo","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Todos los días","","","Todos los días","","Hubo fórmulas lácteas entre 3 y 5 días",360,360,"Todos los días","No","No",NA,"","Protestas con suspensión temporal  de actividades","","","","Robos , hurtos o disparos dentro del centro asistencial.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"181","2020-01-07T21:20:56.711Z","1 del 2020","1","2020","BOL000","Bolívar","Tipo IV","ISP BOLIVAR",470,290,50,"3","Todos los días","Todos los días","Todos los días","Entre 3 y 5 días","Menos de 3 de días","No operativa","No operativa","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 1 y 2 días","No hubo","No hubo","No hubo","Entre 3 y 5 días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","No hubo","No hubo","Entre 1 y 2 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","","","","","",240,45,"Menos de 3 días","No","No",NA,"","","","","","",1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"182","2019-06-09T18:40:25.053Z","22 del 2019","22","2019","BOL000","Bolívar","Tipo III","IVSS",300,158,76,"3","No operativa","Todos los días","Todos los días","Todos los días","No operativa","Nunca ha existido","Nunca ha existido","No operativa","Entre 1 y 2 días","Todos los días","Entre 3 y 5 días","Todos los días","Todos los días","Entre 3 y 5 días","Todos los días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 3 y 5 días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 3 y 5 días","Entre 3 y 5 días","No hubo","Entre 1 y 2 días","Todos los días","Entre 3 y 5 días","Todos los días","Todos los días","No hubo","Entre 3 y 5 días","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","No hubo","Todos los días","","","","Falta de insumos","",120,120,"Menos de 3 días","No","No",0,"Protestas  sin suspensión de actividades","Protestas  sin suspensión de actividades","Protestas  sin suspensión de actividades","Protestas  sin suspensión de actividades","","Violencia contra personal de hospital por familiares",1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"183","2019-06-17T00:52:18.675Z","23 del 2019","23","2019","BOL000","Bolívar","Tipo III","IVSS",300,120,60,"3","No operativa","Todos los días","Todos los días","Todos los días","No operativa","Nunca ha existido","Nunca ha existido","No operativa","Entre 1 y 2 días","Entre 3 y 5 días","Entre 1 y 2 días","Entre 3 y 5 días","Todos los días","Entre 3 y 5 días","Todos los días","Entre 1 y 2 días","Entre 1 y 2 días","Todos los días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 1 y 2 días","Entre 1 y 2 días","Todos los días","Todos los días","Todos los días","Todos los días","Entre 1 y 2 días","No hubo","Todos los días","Entre 3 y 5 días","Todos los días","Todos los días","Entre 3 y 5 días","Entre 3 y 5 días","Todos los días","","","","Falta de insumos","",150,120,"Menos de 3 días","No","No",0,"","","","","","Violencia contra personal de hospital por familiares, Robos , hurtos o disparos dentro del centro asistencial.",1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"184","2019-07-09T04:44:30.748Z","24 del 2019","24","2019","BOL000","Bolívar","Tipo IV","ISP BOLÍVAR ",470,325,55,"4","Todos los días","Todos los días","Todos los días","Entre 3 y 5 días","Menos de 3 de días","Menos de 3 de días","No operativa","No operativa","Entre 3 y 5 días","Entre 3 y 5 días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","No hubo","Entre 3 y 5 días","Entre 3 y 5 días","No hubo","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 3 y 5 días","Todos los días","No hubo","Todos los días","Todos los días","Todos los días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 1 y 2 días","Entre 3 y 5 días","Entre 3 y 5 días","Todos los días","Entre 1 y 2 días","Entre 3 y 5 días","Entre 3 y 5 días","","","","","",120,45,"Menos de 3 días","Sí","No",NA,"Protestas  sin suspensión de actividades","","","Protestas  sin suspensión de actividades","","Violencia contra personal de hospital por familiares, Robos , hurtos o disparos dentro del centro asistencial.",1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"185","2019-07-09T04:50:11.128Z","25 del 2019","25","2019","BOL000","Bolívar","Tipo IV","ISP ",470,325,60,"4","Todos los días","Todos los días","Todos los días","Entre 3 y 5 días","Menos de 3 de días","No operativa","No operativa","No operativa","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 1 y 2 días","Entre 1 y 2 días","No hubo","Entre 3 y 5 días","Entre 1 y 2 días","No hubo","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 3 y 5 días","Entre 3 y 5 días","No hubo","Todos los días","Todos los días","Todos los días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 1 y 2 días","Entre 1 y 2 días","Todos los días","Entre 1 y 2 días","Entre 3 y 5 días","Entre 3 y 5 días","","","","","",120,45,"Menos de 3 días","No","No",NA,"","Protestas  sin suspensión de actividades","Protestas con suspensión temporal  de actividades","","","Violencia contra personal de hospital por familiares, Robos , hurtos o disparos dentro del centro asistencial.",1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"186","2019-07-13T04:46:01.497Z","26 del 2019","26","2019","BOL000","Bolívar","Tipo IV","ISP BOLÍVAR ",470,320,60,"3","Todos los días","Todos los días","Todos los días","Todos los días","Menos de 3 de días","No operativa","No operativa","No operativa","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 1 y 2 días","Entre 1 y 2 días","No hubo","Entre 3 y 5 días","No hubo","No hubo","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","No hubo","Entre 3 y 5 días","Entre 1 y 2 días","No hubo","Todos los días","Todos los días","Todos los días","Todos los días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 1 y 2 días","Todos los días","Entre 1 y 2 días","Entre 3 y 5 días","Entre 3 y 5 días","","","","Falta de insumos, Falta de equipos","",120,45,"Menos de 3 días","No","No",NA,"","","","Protestas  sin suspensión de actividades","","Violencia contra personal de hospital por familiares",1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"187","2019-07-13T04:51:50.956Z","27 del 2019","27","2019","BOL000","Bolívar","Tipo IV","ISP BOLÍVAR ",470,320,60,"4","Todos los días","Todos los días","Todos los días","Entre 3 y 5 días","Menos de 3 de días","No operativa","No operativa","No operativa","Entre 3 y 5 días","Entre 3 y 5 días","Entre 1 y 2 días","No hubo","Entre 1 y 2 días","No hubo","Entre 3 y 5 días","Entre 3 y 5 días","Entre 1 y 2 días","No hubo","Entre 1 y 2 días","No hubo","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","No hubo","Todos los días","Todos los días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","Todos los días","Entre 1 y 2 días","Entre 3 y 5 días","Entre 3 y 5 días","","","","Falta de insumos","",120,40,"Menos de 3 días","No","No",NA,"Protestas  sin suspensión de actividades","","Protestas con suspensión temporal  de actividades","","","Violencia contra personal de hospital por familiares, Robos , hurtos o disparos dentro del centro asistencial.",1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"188","2019-08-14T02:36:24.484Z","28 del 2019","28","2019","BOL000","Bolívar","Tipo IV","Isp",470,320,50,"3","Todos los días","Todos los días","Todos los días","Entre 3 y 5 días","Menos de 3 de días","No operativa","No operativa","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","No hubo","Entre 1 y 2 días","No hubo","Entre 3 y 5 días","Entre 1 y 2 días","No hubo","Entre 3 y 5 días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 3 y 5 días","No hubo","Todos los días","Todos los días","Todos los días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 1 y 2 días","Entre 3 y 5 días","Entre 3 y 5 días","","","","","",180,90,"Menos de 3 días","No","No",NA,"Protestas  sin suspensión de actividades","Protestas  sin suspensión de actividades","Protestas con suspensión temporal  de actividades","","","Violencia contra personal de hospital por familiares",1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"189","2019-08-14T02:40:36.153Z","29 del 2019","29","2019","BOL000","Bolívar","Tipo IV","ISP ",470,320,50,"3","Todos los días","Todos los días","Todos los días","Entre 3 y 5 días","Menos de 3 de días","No operativa","No operativa","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 1 y 2 días","No hubo","No hubo","No hubo","Entre 1 y 2 días","Entre 1 y 2 días","No hubo","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","No hubo","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 1 y 2 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Todos los días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","","","","","",180,90,"Menos de 3 días","No","No",0,"","","Protestas  sin suspensión de actividades","","","Robos , hurtos o disparos dentro del centro asistencial.",1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"190","2019-08-14T02:45:21.836Z","30 del 2019","30","2019","BOL000","Bolívar","Tipo IV","Isp",470,310,50,"3","Todos los días","Todos los días","Todos los días","Entre 3 y 5 días","Menos de 3 de días","No operativa","No operativa","Todos los días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","No hubo","No hubo","No hubo","Entre 1 y 2 días","Entre 1 y 2 días","No hubo","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","Todos los días","Todos los días","Todos los días","Todos los días","Entre 3 y 5 días","Entre 1 y 2 días","Entre 3 y 5 días","Entre 1 y 2 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 1 y 2 días","Entre 3 y 5 días","Entre 3 y 5 días","","","","","",180,90,"Menos de 3 días","No","No",NA,"Protestas  sin suspensión de actividades","","","","","",1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"191","2019-08-14T02:51:45.527Z","31 del 2019","31","2019","BOL000","Bolívar","Tipo IV","ISP",470,320,50,"3","Todos los días","Todos los días","Todos los días","Entre 3 y 5 días","No operativa","No operativa","No operativa","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 1 y 2 días","No hubo","Entre 1 y 2 días","No hubo","Entre 3 y 5 días","Entre 1 y 2 días","Nunca ha existido","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 1 y 2 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Todos los días","Entre 1 y 2 días","Entre 3 y 5 días","Entre 3 y 5 días","","","","","",180,90,"Menos de 3 días","No","No",NA,"","","","","","Robos , hurtos o disparos dentro del centro asistencial.",1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"192","2019-09-09T03:50:54.499Z","32 del 2019","32","2019","BOL000","Bolívar","Tipo IV","ISP BOLIVAR",470,270,50,"3","Todos los días","Todos los días","Todos los días","Entre 3 y 5 días","Menos de 3 de días","No operativa","No operativa","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 1 y 2 días","No hubo","No hubo","Entre 3 y 5 días","Entre 3 y 5 días","No hubo","Entre 3 y 5 días","No hubo","No hubo","No hubo","Entre 1 y 2 días","Entre 3 y 5 días","No hubo","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 1 y 2 días","Entre 3 y 5 días","Entre 1 y 2 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 1 y 2 días","Entre 3 y 5 días","Entre 3 y 5 días","","","","","",240,60,"Menos de 3 días","No","No",NA,"","Protestas  sin suspensión de actividades","Protestas  sin suspensión de actividades","","","Robos , hurtos o disparos dentro del centro asistencial.",1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
